재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	21,926,254,856	18,355,885,169	13,657,947,004
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	161,659,137,821	152,367,513,618	151,806,359,517
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	5,358,195,000	5,358,195,000	5,358,195,000
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      자본잉여금	74,086,846,544	73,714,009,173	73,714,009,173
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본구성요소	-3,047,610,462	-3,075,773,091	-2,999,648,091
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	1,397,657,057	1,229,681,914	-73,728,535
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	83,864,049,682	75,141,400,622	75,807,531,970
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	0	0	0
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	161,659,137,821	152,367,513,618	151,806,359,517
재무상태표, 유동/비유동법-연결재무제표	[143160]	아이디스	코스닥시장상장법인	264	통신 및 방송 장비 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	183,585,392,677	170,723,398,787	165,464,306,521
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	476,089,849,173	514,157,088,955	529,161,569,909
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	143,470,982,056	146,644,682,608	102,265,194,721
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	115,280,450,672	142,589,653,223	143,746,177,676
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타유동채권	78,674,448,579	95,967,606,685	142,917,988,774
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Inventories	      재고자산	109,434,771,651	119,390,344,821	123,158,210,248
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	2,893,150,484	0	385,800,750
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	3,918,858,986	3,181,615,255	3,259,973,437
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      유동 기타포괄손익-공정가치 측정 금융자산	22,417,186,745	4,002,650,000	13,428,224,303
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue	      유동 당기손익-공정가치 의무 측정 금융자산	0	2,380,536,363	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners	      매각예정자산	0	0	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	310,914,752,481	285,395,760,755	270,845,630,770
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	173,963,272	150,354,826	127,117,164
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	14,390,754,326	3,414,416,728	2,662,820,975
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      비유동 당기손익-공정가치 측정 지정 금융자산	16,119,592,666	27,415,251,710	22,179,240,822
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      비유동 기타포괄손익-공정가치 측정 금융자산	50,823,024,108	37,317,097,564	33,583,594,513
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_NonCurrentAvailableForSaleFinancialAssets	      비유동매도가능금융자산	0	0	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates	      종속기업, 조인트벤처와 관계기업에 대한 투자자산	0	109,078,766	1,711,310,373
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	147,528,876,183	129,315,929,544	92,261,024,239
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산	16,544,972,899	16,913,658,173	15,185,665,981
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      영업권 이외의 무형자산	63,867,040,669	70,187,090,599	103,133,617,690
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	1,466,528,358	572,882,845	1,239,013
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Assets	   자산총계	787,004,601,654	799,552,849,710	800,007,200,679
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	78,858,714,625	90,242,235,367	168,118,935,163
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	41,772,759,198	48,220,369,943	48,352,606,708
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	27,764,880,000	27,994,000,000	68,650,000,000
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentPortionOfLongtermBorrowings	      유동성장기차입금	2,720,022	0	36,950,000,000
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	3,167,354,808	2,272,282,493	2,532,318,158
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타금융부채	2,139,892,776	1,324,909,355	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentProvisions	      유동충당부채	1,056,966,430	1,541,764,127	1,907,287,501
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	2,954,141,391	8,888,909,449	9,726,722,796
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	entity00359580_udf_BS_202131915503145_CurrentLiabilities	      매각예정처분집단에포함된부채	0	0	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	94,516,887,715	92,973,885,546	20,726,242,922
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무 및 기타비유동채무	1,230,954,132	24,238,542	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	72,460,479,978	72,300,000,000	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_BondsIssued	      사채	0	0	2,319,481,280
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타비유동금융부채	5,159,269,902	3,265,635,487	1,614,941,800
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_PostemploymentBenefitObligations	      퇴직급여부채	850,084,118	1,421,749,865	452,338,663
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentProvisions	      비유동충당부채	1,342,771,061	1,170,901,548	1,160,360,732
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	1,570,629,967	640,109,966	0
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	      이연법인세부채	11,902,698,557	14,151,250,138	15,179,120,447
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	173,375,602,340	183,216,120,913	188,845,178,085
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	212,796,705,769	209,909,263,109	220,932,064,176
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	5,173,878,000	5,173,878,000	5,173,878,000
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      자본잉여금	63,249,558,254	55,973,440,166	53,805,537,439
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본구성요소	-22,348,832,464	-14,165,914,861	-13,779,378,713
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	1,574,285,238	-324,281,941	-997,800,681
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	165,147,816,741	163,252,141,745	176,729,828,131
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	400,832,293,545	406,427,465,688	390,229,958,418
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	613,628,999,314	616,336,728,797	611,162,022,594
재무상태표, 유동/비유동법-연결재무제표	[054800]	아이디스홀딩스	코스닥시장상장법인	716	기타 전문 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	787,004,601,654	799,552,849,710	800,007,200,679
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	33,385,641,348	21,699,822,696	17,933,469,305
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	4,581,718,722	6,866,814,516	3,581,497,736
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	10,000,000,000	2,500,000,000	2,500,000,000
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타채권	4,441,125,831	4,549,899,931	4,529,131,233
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue	      당기손익-공정가치 측정 금융자산	7,247,706,747	0	2,118,099,984
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타금융자산	25,526,576	27,631,781	46,196,795
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	52,895,068	172,467,968	347,263,799
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	358,062,825	0	0
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Inventories	      재고자산	6,678,605,579	7,583,008,500	4,811,279,758
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	6,238,542,372	5,177,804,186	4,903,655,300
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	4,733,432,348	3,825,415,473	4,257,971,991
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	361,966,163	473,233,151	0
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	214,040,122	212,517,495	296,385,600
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타비유동금융자산	505,421,426	256,198,101	149,135,479
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	423,682,313	410,439,966	200,162,230
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Assets	   자산총계	39,624,183,720	26,877,626,882	22,837,124,605
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	2,031,107,534	3,089,148,965	3,345,441,671
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타채무	938,505,632	948,576,858	1,793,438,819
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	54,000,000	294,000,000	450,000,000
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	36,702,441	838,363,204	396,910,660
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타금융부채	607,291,815	647,975,999	418,584,596
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	394,607,646	360,232,904	286,507,596
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	362,570,427	455,233,856	2,976,040,451
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타비유동금융부채	258,569,260	359,372,448	2,896,014,819
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	104,001,167	95,861,408	80,025,632
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	2,393,677,961	3,544,382,821	6,321,482,122
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	37,223,255,320	23,324,902,733	16,594,569,262
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	3,318,431,500	2,659,431,500	1,627,150,000
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      자본잉여금	14,071,891,416	2,316,485,416	78,914,523
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCapitalAdjustments	      자본조정	0	0	27,152,000
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	-301,584,019	-166,100,384	-43,415,697
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금	20,134,516,423	18,515,086,201	14,904,768,436
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	7,250,439	8,341,328	-78,926,779
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	37,230,505,759	23,333,244,061	16,515,642,483
재무상태표, 유동/비유동법-연결재무제표	[332370]	아이디피	코스닥시장상장법인	263	컴퓨터 및 주변장치 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	39,624,183,720	26,877,626,882	22,837,124,605
재무상태표, 유동/비유동법-연결재무제표	[122900]	아이마켓코리아	유가증권시장상장법인	468	상품 종합 도매업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[122900]	아이마켓코리아	유가증권시장상장법인	468	상품 종합 도매업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	866,790,546,647	869,128,583,752	865,094,790,121
재무상태표, 유동/비유동법-연결재무제표	[122900]	아이마켓코리아	유가증권시장상장법인	468	상품 종합 도매업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	83,481,178,418	99,399,061,038	87,181,683,672
재무상태표, 유동/비유동법-연결재무제표	[122900]	아이마켓코리아	유가증권시장상장법인	468	상품 종합 도매업	12	2020-12-31	사업보고서	KRW	dart_ShortTermTradeReceivable	      매출채권	519,124,852,971	471,677,668,611	447,028,920,906
