◀ API 리스트 이동,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,- sel_4th_bid,매도4차호가,String,N,20,
,- sel_5th_bid,매도5차호가,String,N,20,
,- buy_1th_bid,매수1차호가,String,N,20,
,- buy_2th_bid,매수2차호가,String,N,20,
,- buy_3th_bid,매수3차호가,String,N,20,
,- buy_4th_bid,매수4차호가,String,N,20,
,- buy_5th_bid,매수5차호가,String,N,20,
,- upl_pric,상한가,String,N,20,
,- lst_pric,하한가,String,N,20,
,- open_pric,시가,String,N,20,
,- high_pric,고가,String,N,20,
,- low_pric,저가,String,N,20,
,- close_pric,종가,String,N,20,
,- cntr_tm,체결시간,String,N,20,
,- exp_cntr_pric,예상체결가,String,N,20,
,- exp_cntr_qty,예상체결량,String,N,20,
,- cap,자본금,String,N,20,
,- fav,액면가,String,N,20,
,- mac,시가총액,String,N,20,
,- stkcnt,주식수,String,N,20,
,- bid_tm,호가시간,String,N,20,
,- dt,일자,String,N,20,
,- pri_sel_req,우선매도잔량,String,N,20,
,- pri_buy_req,우선매수잔량,String,N,20,
,- pri_sel_cnt,우선매도건수,String,N,20,
,- pri_buy_cnt,우선매수건수,String,N,20,
,- tot_sel_req,총매도잔량,String,N,20,
,- tot_buy_req,총매수잔량,String,N,20,
,- tot_sel_cnt,총매도건수,String,N,20,
,- tot_buy_cnt,총매수건수,String,N,20,
,- prty,패리티,String,N,20,
,- gear,기어링,String,N,20,
,- pl_qutr,손익분기,String,N,20,
,- cap_support,자본지지,String,N,20,
,- elwexec_pric,ELW행사가,String,N,20,
,- cnvt_rt,전환비율,String,N,20,
,- elwexpr_dt,ELW만기일,String,N,20,
,- cntr_engg,미결제약정,String,N,20,
,- cntr_pred_pre,미결제전일대비,String,N,20,
,- theory_pric,이론가,String,N,20,
,- innr_vltl,내재변동성,String,N,20,
,- delta,델타,String,N,20,
,- gam,감마,String,N,20,
,- theta,쎄타,String,N,20,
,- vega,베가,String,N,20,
,- law,로,String,N,20,
Request Example,,,,,,
"{
    ""stk_cd"": ""005930""
}",,,,,,
Response Example,,,,,,
"{
    ""atn_stk_infr"": [
        {
            ""stk_cd"": ""005930"",
            ""stk_nm"": ""삼성전자"",
            ""cur_prc"": ""+156600"",
            ""base_pric"": ""121700"",
            ""pred_pre"": ""+34900"",
            ""pred_pre_sig"": ""2"",
            ""flu_rt"": ""+28.68"",
            ""trde_qty"": ""118636"",
            ""trde_prica"": ""14889"",
            ""cntr_qty"": ""-1"",
            ""cntr_str"": ""172.01"",
            ""pred_trde_qty_pre"": ""+1995.22"",
            ""sel_bid"": ""+156700"",
            ""buy_bid"": ""+156600"",
            ""sel_1th_bid"": ""+156700"",
            ""sel_2th_bid"": ""+156800"",
            ""sel_3th_bid"": ""+156900"",
            ""sel_4th_bid"": ""+158000"",
            ""sel_5th_bid"": ""+158100"",
            ""buy_1th_bid"": ""+156600"",
            ""buy_2th_bid"": ""+156500"",
            ""buy_3th_bid"": ""+156400"",
            ""buy_4th_bid"": ""+130000"",
            ""buy_5th_bid"": ""121700"",
            ""upl_pric"": ""+158200"",
            ""lst_pric"": ""-85200"",
            ""open_pric"": ""121700"",
            ""high_pric"": ""+158200"",
            ""low_pric"": ""-85200"",
            ""close_pric"": ""+156600"",
            ""cntr_tm"": ""163713"",
            ""exp_cntr_pric"": ""+156600"",
            ""exp_cntr_qty"": ""823"",
            ""cap"": ""7780"",
            ""fav"": ""100"",
            ""mac"": ""9348679"",
            ""stkcnt"": ""5969783"",
            ""bid_tm"": ""164000"",
            ""dt"": ""20241128"",
            ""pri_sel_req"": ""8003"",
            ""pri_buy_req"": ""7705"",
            ""pri_sel_cnt"": """",
            ""pri_buy_cnt"": """",
            ""tot_sel_req"": ""24028"",
            ""tot_buy_req"": ""26579"",
            ""tot_sel_cnt"": ""-11"",
            ""tot_buy_cnt"": """",
            ""prty"": ""0.00"",
            ""gear"": ""0.00"",
            ""pl_qutr"": ""0.00"",
            ""cap_support"": ""0.00"",
            ""elwexec_pric"": ""0"",
            ""cnvt_rt"": ""0.0000"",
            ""elwexpr_dt"": ""00000000"",
            ""cntr_engg"": """",
            ""cntr_pred_pre"": """",
            ""theory_pric"": """",
            ""innr_vltl"": """",
            ""delta"": """",
            ""gam"": """",
            ""theta"": """",
            ""vega"": """",
            ""law"": """"
        }
    ],
    ""return_code"": 0,
    ""return_msg"": ""정상적으로 처리되었습니다""
}",,,,,,
