◀ API 리스트 이동,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,- stk_cd,종목코드,String,N,20,
,- stk_nm,종목명,String,N,40,
,- cur_prc,현재가,String,N,20,
,- pred_pre_sig,전일대비기호,String,N,20,
,- pred_pre,전일대비,String,N,20,
,- flu_rt,등락률,String,N,20,
,- trde_qty,거래량,String,N,20,
,- sel_bid,매도호가,String,N,20,
,- buy_bid,매수호가,String,N,20,
,- tdy_high_pric,당일고가,String,N,20,
,- tdy_low_pric,당일저가,String,N,20,
Request Example,,,,,,
"{
    ""high_low_tp"": ""1"",
    ""alacc_rt"": ""05"",
    ""mrkt_tp"": ""000"",
    ""trde_qty_tp"": ""0000"",
    ""stk_cnd"": ""0"",
    ""crd_cnd"": ""0"",
    ""stex_tp"": ""1""
}",,,,,,
Response Example,,,,,,
"{
    ""high_low_pric_alacc"": [
        {
            ""stk_cd"": ""004930"",
            ""stk_nm"": ""삼성전자"",
            ""cur_prc"": ""334"",
            ""pred_pre_sig"": ""0"",
            ""pred_pre"": ""0"",
            ""flu_rt"": ""0.00"",
            ""trde_qty"": ""3"",
            ""sel_bid"": ""0"",
            ""buy_bid"": ""0"",
            ""tdy_high_pric"": ""334"",
            ""tdy_low_pric"": ""334""
        },
        {
            ""stk_cd"": ""004930"",
            ""stk_nm"": ""삼성전자"",
            ""cur_prc"": ""+7470"",
            ""pred_pre_sig"": ""2"",
            ""pred_pre"": ""+90"",
            ""flu_rt"": ""+1.22"",
            ""trde_qty"": ""2"",
            ""sel_bid"": ""0"",
            ""buy_bid"": ""-7320"",
            ""tdy_high_pric"": ""+7470"",
            ""tdy_low_pric"": ""+7470""
        },
        {
            ""stk_cd"": ""004930"",
            ""stk_nm"": ""삼성전자"",
            ""cur_prc"": ""+214000"",
            ""pred_pre_sig"": ""60"",
            ""pred_pre"": ""+20900"",
            ""flu_rt"": ""+10.82"",
            ""trde_qty"": ""45"",
            ""sel_bid"": ""0"",
            ""buy_bid"": ""+214000"",
            ""tdy_high_pric"": ""+214000"",
            ""tdy_low_pric"": ""193100""
        },
        {
            ""stk_cd"": ""004930"",
            ""stk_nm"": ""삼성전자"",
            ""cur_prc"": ""+40300"",
            ""pred_pre_sig"": ""114"",
            ""pred_pre"": ""+1150"",
            ""flu_rt"": ""+2.94"",
            ""trde_qty"": ""86"",
            ""sel_bid"": ""+40550"",
            ""buy_bid"": ""+40300"",
            ""tdy_high_pric"": ""+40300"",
            ""tdy_low_pric"": ""39150""
        },
        {
            ""stk_cd"": ""004930"",
            ""stk_nm"": ""삼성전자"",
            ""cur_prc"": ""-10060"",
            ""pred_pre_sig"": ""0"",
            ""pred_pre"": ""-1790"",
            ""flu_rt"": ""-15.11"",
            ""trde_qty"": ""1"",
            ""sel_bid"": ""-10060"",
            ""buy_bid"": ""0"",
            ""tdy_high_pric"": ""-10060"",
            ""tdy_low_pric"": ""-10060""
        },
        {
            ""stk_cd"": ""008370"",
            ""stk_nm"": ""원풍"",
            ""cur_prc"": ""+4970"",
            ""pred_pre_sig"": ""0"",
            ""pred_pre"": ""+15"",
            ""flu_rt"": ""+0.30"",
            ""trde_qty"": ""500"",
            ""sel_bid"": ""0"",
            ""buy_bid"": ""0"",
            ""tdy_high_pric"": ""+4970"",
            ""tdy_low_pric"": ""+4970""
        }
    ],
    ""return_code"": 0,
    ""return_msg"": ""정상적으로 처리되었습니다""
}",,,,,,
